Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Power,Angle,Force,Rocket_Fuel
2023-05-24 00:01:10,151473223657.45526,8511910.97933082,879.6844812538482,879.6844812538482,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223672.11667,8512416.964300357,879.6834887808512,879.6834887808512,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223686.77805,8512922.946575446,879.6824959419808,879.6824959419808,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223701.43942,8513428.926156096,879.6815027372401,879.6815027372401,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223716.10077,8513934.903042315,879.6805091666312,879.6805091666312,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223730.76212,8514440.877234109,879.679515230157,879.679515230157,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223745.42343,8514946.848731486,879.6785209278198,879.6785209278198,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223760.08475,8515452.817534456,879.6775262596226,879.6775262596226,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223774.74603,8515958.783643028,879.6765312255676,879.6765312255676,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223789.40732,8516464.747057207,879.6755358256577,879.6755358256577,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223804.06857,8516970.707777005,879.6745400598951,879.6745400598951,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223818.72983,8517476.665802427,879.6735439282829,879.6735439282829,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223833.39105,8517982.621133482,879.6725474308232,879.6725474308232,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223848.05228,8518488.573770178,879.671550567519,879.671550567519,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223862.71347,8518994.523712525,879.6705533383725,879.6705533383725,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223877.37463,8519500.47096053,879.6695557433867,879.6695557433867,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223892.0358,8520006.415514199,879.6685577825637,879.6685577825637,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223906.69693,8520512.357373543,879.6675594559056,879.6675594559056,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223921.35806,8521018.296538569,879.6665607634155,879.6665607634155,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223936.01917,8521524.233009284,879.6655617050957,879.6655617050957,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223950.68027,8522030.166785698,879.664562280949,879.664562280949,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223965.34134,8522536.097867819,879.6635624909776,879.6635624909776,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223980.0024,8523042.026255654,879.6625623351845,879.6625623351845,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223994.66345,8523547.951949213,879.6615618135718,879.6615618135718,0,2.0,1,2000.0
2023-05-24 00:01:10,151473224009.3245,8524053.874948502,879.6605609261425,879.6605609261425,0,2.0,1,2000.0
2023-05-24 00:01:10,151473224023.9855,8524559.79525353,879.6595596728988,879.6595596728988,0,2.0,1,2000.0
2023-05-24 00:01:10,151473224038.64648,8525065.712864306,879.6585580538436,879.6585580538436,0,2.0,1,2000.0
2023-05-24 00:01:10,151473224053.30746,8525571.627780836,879.6575560689799,879.6575560689799,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224067.9684,8526077.54000313,879.65655371831,879.65655371831,0,2.0,1,2000.0
2023-05-24 00:01:11,151473224082.62936,8526583.449531196,879.6555510018366,879.6555510018366,0,2.0,1,2000.0
